"field","journal","year","n_graphs","n_bar_cont","n_informative","policy","policy_year","log_offset","year_centered"
"physiology scie","american journal of physiology endocrinology & metabolism",2019,194,149,92,1,10,0.662687973075237,1.00506489395389
"physiology scie","american journal of physiology endocrinology & metabolism",2020,170,96,105,1,11,0.53062825106217,2.00506489395389
"physiology scie","american journal of physiology endocrinology & metabolism",2021,145,75,98,1,12,0.371563556432483,3.00506489395389
"physiology scie","american journal of physiology endocrinology & metabolism",2022,77,25,64,1,13,-0.261364764134408,4.00506489395389
"physiology scie","american journal of physiology endocrinology & metabolism",2023,99,30,76,1,14,-0.0100503358535015,5.00506489395389
"physiology scie","american journal of physiology endocrinology & metabolism",2024,111,38,91,1,15,0.104360015324243,6.00506489395389
"physiology scie","american journal of physiology endocrinology & metabolism",2025,138,39,111,1,16,0.322083499169113,7.00506489395389
"physiology scie","american journal of physiology endocrinology & metabolism",2026,14,2,11,1,17,-1.96611285637283,8.00506489395389
"physiology scie","american journal of physiology gastrointestinal & liver physiology",2010,246,219,26,1,1,0.900161349944271,-7.99493510604611
"physiology scie","american journal of physiology gastrointestinal & liver physiology",2011,207,189,36,1,2,0.727548607277278,-6.99493510604611
"physiology scie","american journal of physiology gastrointestinal & liver physiology",2012,266,236,58,1,3,0.978326122793608,-5.99493510604611
"physiology scie","american journal of physiology gastrointestinal & liver physiology",2013,194,179,42,1,4,0.662687973075237,-4.99493510604611
"physiology scie","american journal of physiology gastrointestinal & liver physiology",2014,176,154,53,1,5,0.56531380905006,-3.99493510604611
"physiology scie","american journal of physiology gastrointestinal & liver physiology",2015,149,135,51,1,6,0.398776119957368,-2.99493510604611
"physiology scie","american journal of physiology gastrointestinal & liver physiology",2016,182,161,63,1,7,0.598836501088704,-1.99493510604611
"physiology scie","american journal of physiology gastrointestinal & liver physiology",2017,98,79,37,1,8,-0.0202027073175195,-0.994935106046114
"physiology scie","american journal of physiology gastrointestinal & liver physiology",2018,132,119,55,1,9,0.27763173659828,0.00506489395388598
"physiology scie","american journal of physiology gastrointestinal & liver physiology",2019,137,101,66,1,10,0.314810739840034,1.00506489395389
"physiology scie","american journal of physiology gastrointestinal & liver physiology",2020,130,82,74,1,11,0.262364264467491,2.00506489395389
"physiology scie","american journal of physiology gastrointestinal & liver physiology",2021,123,51,81,1,12,0.207014169384326,3.00506489395389
"physiology scie","american journal of physiology gastrointestinal & liver physiology",2022,84,24,67,1,13,-0.174353387144778,4.00506489395389
"physiology scie","american journal of physiology gastrointestinal & liver physiology",2023,71,27,64,1,14,-0.342490308946776,5.00506489395389
"physiology scie","american journal of physiology gastrointestinal & liver physiology",2024,113,42,97,1,15,0.122217632724249,6.00506489395389
"physiology scie","american journal of physiology gastrointestinal & liver physiology",2025,99,36,79,1,16,-0.0100503358535015,7.00506489395389
"physiology scie","american journal of physiology gastrointestinal & liver physiology",2026,9,2,9,1,17,-2.40794560865187,8.00506489395389
"physiology scie","american journal of physiology heart & circulatory physiology",2010,453,372,59,1,1,1.51072193949494,-7.99493510604611
"physiology scie","american journal of physiology heart & circulatory physiology",2011,469,386,56,1,2,1.54543258245819,-6.99493510604611
"physiology scie","american journal of physiology heart & circulatory physiology",2012,338,271,47,1,3,1.21787570949493,-5.99493510604611
"physiology scie","american journal of physiology heart & circulatory physiology",2013,317,269,52,1,4,1.15373158788919,-4.99493510604611
"physiology scie","american journal of physiology heart & circulatory physiology",2014,337,277,69,1,5,1.21491274436427,-3.99493510604611
"physiology scie","american journal of physiology heart & circulatory physiology",2015,322,258,73,1,6,1.16938135955632,-2.99493510604611
"physiology scie","american journal of physiology heart & circulatory physiology",2016,275,214,78,1,7,1.01160091167848,-1.99493510604611
"physiology scie","american journal of physiology heart & circulatory physiology",2017,188,156,52,1,8,0.631271776841858,-0.994935106046114
"physiology scie","american journal of physiology heart & circulatory physiology",2018,220,168,75,1,9,0.78845736036427,0.00506489395388598
"physiology scie","american journal of physiology heart & circulatory physiology",2019,209,112,112,1,10,0.73716406597672,1.00506489395389
"physiology scie","american journal of physiology heart & circulatory physiology",2020,214,59,161,1,11,0.76080582903376,2.00506489395389
"physiology scie","american journal of physiology heart & circulatory physiology",2021,224,70,176,1,12,0.806475865866949,3.00506489395389
"physiology scie","american journal of physiology heart & circulatory physiology",2022,152,24,130,1,13,0.418710334858185,4.00506489395389
"physiology scie","american journal of physiology heart & circulatory physiology",2023,151,32,115,1,14,0.412109650826833,5.00506489395389
"physiology scie","american journal of physiology heart & circulatory physiology",2024,197,42,149,1,15,0.678033542749897,6.00506489395389
"physiology scie","american journal of physiology heart & circulatory physiology",2025,196,31,154,1,16,0.672944473242426,7.00506489395389
"physiology scie","american journal of physiology heart & circulatory physiology",2026,29,5,24,1,17,-1.23787435600162,8.00506489395389
"physiology scie","american journal of physiology lung cellular & molecular physiology",2010,170,157,29,1,1,0.53062825106217,-7.99493510604611
"physiology scie","american journal of physiology lung cellular & molecular physiology",2011,191,174,25,1,2,0.647103242058538,-6.99493510604611
"physiology scie","american journal of physiology lung cellular & molecular physiology",2012,215,205,59,1,3,0.765467842139571,-5.99493510604611
"physiology scie","american journal of physiology lung cellular & molecular physiology",2013,158,141,43,1,4,0.457424847038875,-4.99493510604611
"physiology scie","american journal of physiology lung cellular & molecular physiology",2014,174,156,43,1,5,0.553885113226438,-3.99493510604611
"physiology scie","american journal of physiology lung cellular & molecular physiology",2015,224,200,82,1,6,0.806475865866949,-2.99493510604611
"physiology scie","american journal of physiology lung cellular & molecular physiology",2016,202,175,66,1,7,0.703097511413113,-1.99493510604611
"physiology scie","american journal of physiology lung cellular & molecular physiology",2017,167,109,106,1,8,0.512823626428664,-0.994935106046114
"physiology scie","american journal of physiology lung cellular & molecular physiology",2018,157,91,114,1,9,0.451075619360217,0.00506489395388598
"physiology scie","american journal of physiology lung cellular & molecular physiology",2019,160,95,110,1,10,0.470003629245736,1.00506489395389
"physiology scie","american journal of physiology lung cellular & molecular physiology",2020,167,73,130,1,11,0.512823626428664,2.00506489395389
"physiology scie","american journal of physiology lung cellular & molecular physiology",2021,159,41,140,1,12,0.46373401623214,3.00506489395389
"physiology scie","american journal of physiology lung cellular & molecular physiology",2022,108,28,96,1,13,0.0769610411361284,4.00506489395389
"physiology scie","american journal of physiology lung cellular & molecular physiology",2023,126,21,110,1,14,0.231111720963387,5.00506489395389
"physiology scie","american journal of physiology lung cellular & molecular physiology",2024,130,26,120,1,15,0.262364264467491,6.00506489395389
"physiology scie","american journal of physiology lung cellular & molecular physiology",2025,111,23,98,1,16,0.104360015324243,7.00506489395389
"physiology scie","american journal of physiology lung cellular & molecular physiology",2026,9,2,8,1,17,-2.40794560865187,8.00506489395389
"physiology scie","american journal of physiology regulatory integrative & comparative physiology",2010,343,279,40,1,1,1.23256026117785,-7.99493510604611
"physiology scie","american journal of physiology regulatory integrative & comparative physiology",2011,312,259,38,1,2,1.13783300182139,-6.99493510604611
"physiology scie","american journal of physiology regulatory integrative & comparative physiology",2012,263,220,30,1,3,0.966983846189673,-5.99493510604611
"physiology scie","american journal of physiology regulatory integrative & comparative physiology",2013,246,196,35,1,4,0.900161349944271,-4.99493510604611
"physiology scie","american journal of physiology regulatory integrative & comparative physiology",2014,221,186,29,1,5,0.792992515529661,-3.99493510604611
"physiology scie","american journal of physiology regulatory integrative & comparative physiology",2015,230,184,47,1,6,0.832909122935104,-2.99493510604611
"physiology scie","american journal of physiology regulatory integrative & comparative physiology",2016,240,192,39,1,7,0.8754687373539,-1.99493510604611
"physiology scie","american journal of physiology regulatory integrative & comparative physiology",2017,163,113,51,1,8,0.488580014818671,-0.994935106046114
"physiology scie","american journal of physiology regulatory integrative & comparative physiology",2018,182,133,50,1,9,0.598836501088704,0.00506489395388598
"physiology scie","american journal of physiology regulatory integrative & comparative physiology",2019,157,96,82,1,10,0.451075619360217,1.00506489395389
"physiology scie","american journal of physiology regulatory integrative & comparative physiology",2020,159,73,97,1,11,0.46373401623214,2.00506489395389
"physiology scie","american journal of physiology regulatory integrative & comparative physiology",2021,154,45,99,1,12,0.431782416425538,3.00506489395389
"physiology scie","american journal of physiology regulatory integrative & comparative physiology",2022,124,31,95,1,13,0.215111379616945,4.00506489395389
"physiology scie","american journal of physiology regulatory integrative & comparative physiology",2023,117,23,96,1,14,0.157003748809665,5.00506489395389
"physiology scie","american journal of physiology regulatory integrative & comparative physiology",2024,100,23,73,1,15,0,6.00506489395389
"physiology scie","american journal of physiology regulatory integrative & comparative physiology",2025,144,31,116,1,16,0.364643113587909,7.00506489395389
"physiology scie","american journal of physiology regulatory integrative & comparative physiology",2026,9,0,7,1,17,-2.40794560865187,8.00506489395389
"physiology scie","american journal of physiology renal physiology",2010,287,252,43,1,1,1.05431202977153,-7.99493510604611
"physiology scie","american journal of physiology renal physiology",2011,271,242,36,1,2,0.99694863489161,-6.99493510604611
"physiology scie","american journal of physiology renal physiology",2012,323,292,48,1,3,1.17248213723457,-5.99493510604611
"physiology scie","american journal of physiology renal physiology",2013,307,273,53,1,4,1.12167756159911,-4.99493510604611
"physiology scie","american journal of physiology renal physiology",2014,265,228,57,1,5,0.974559639998131,-3.99493510604611
"physiology scie","american journal of physiology renal physiology",2015,218,188,46,1,6,0.779324876800998,-2.99493510604611
"physiology scie","american journal of physiology renal physiology",2016,218,174,59,1,7,0.779324876800998,-1.99493510604611
"physiology scie","american journal of physiology renal physiology",2017,205,156,66,1,8,0.717839793150317,-0.994935106046114
"physiology scie","american journal of physiology renal physiology",2018,263,207,102,1,9,0.966983846189673,0.00506489395388598
"physiology scie","american journal of physiology renal physiology",2019,249,167,115,1,10,0.912282710476616,1.00506489395389
"physiology scie","american journal of physiology renal physiology",2020,223,114,135,1,11,0.802001585472027,2.00506489395389
"physiology scie","american journal of physiology renal physiology",2021,135,48,101,1,12,0.300104592450338,3.00506489395389
"physiology scie","american journal of physiology renal physiology",2022,96,25,87,1,13,-0.0408219945202552,4.00506489395389
"physiology scie","american journal of physiology renal physiology",2023,98,22,90,1,14,-0.0202027073175195,5.00506489395389
"physiology scie","american journal of physiology renal physiology",2024,136,24,121,1,15,0.307484699747961,6.00506489395389
"physiology scie","american journal of physiology renal physiology",2025,117,24,106,1,16,0.157003748809665,7.00506489395389
"physiology scie","american journal of physiology renal physiology",2026,14,2,13,1,17,-1.96611285637283,8.00506489395389
"physiology scie","archives of physiology & biochemistry",2010,23,11,4,0,0,-1.46967597005894,-7.99493510604611
"physiology scie","archives of physiology & biochemistry",2011,16,8,2,0,0,-1.83258146374831,-6.99493510604611
"physiology scie","archives of physiology & biochemistry",2012,26,11,4,0,0,-1.34707364796661,-5.99493510604611
"physiology scie","archives of physiology & biochemistry",2013,19,10,4,0,0,-1.66073120682165,-4.99493510604611
"physiology scie","archives of physiology & biochemistry",2014,22,12,2,0,0,-1.51412773262978,-3.99493510604611
"physiology scie","archives of physiology & biochemistry",2015,29,16,2,0,0,-1.23787435600162,-2.99493510604611
"physiology scie","archives of physiology & biochemistry",2016,35,22,4,0,0,-1.04982212449868,-1.99493510604611
"physiology scie","archives of physiology & biochemistry",2017,45,30,5,0,0,-0.798507696217772,-0.994935106046114
"physiology scie","archives of physiology & biochemistry",2018,57,39,3,0,0,-0.562118918153541,0.00506489395388598
"physiology scie","archives of physiology & biochemistry",2019,56,43,3,0,0,-0.579818495252942,1.00506489395389
"physiology scie","archives of physiology & biochemistry",2020,52,42,4,0,0,-0.653926467406664,2.00506489395389
"physiology scie","archives of physiology & biochemistry",2021,63,46,7,0,0,-0.462035459596559,3.00506489395389
"physiology scie","archives of physiology & biochemistry",2022,185,122,34,0,0,0.615185639090233,4.00506489395389
"physiology scie","archives of physiology & biochemistry",2023,116,87,18,0,0,0.148420005118273,5.00506489395389
"physiology scie","archives of physiology & biochemistry",2024,59,47,18,0,0,-0.527632742082372,6.00506489395389
"physiology scie","archives of physiology & biochemistry",2025,110,74,30,0,0,0.0953101798043249,7.00506489395389
"physiology scie","chronobiology international",2010,113,43,13,0,0,0.122217632724249,-7.99493510604611
"physiology scie","chronobiology international",2011,101,41,8,0,0,0.00995033085316809,-6.99493510604611
"physiology scie","chronobiology international",2012,127,54,21,0,0,0.2390169004705,-5.99493510604611
"physiology scie","chronobiology international",2013,100,45,21,0,0,0,-4.99493510604611
"physiology scie","chronobiology international",2014,126,44,21,0,0,0.231111720963387,-3.99493510604611
"physiology scie","chronobiology international",2015,144,58,22,0,0,0.364643113587909,-2.99493510604611
"physiology scie","chronobiology international",2016,126,39,18,0,0,0.231111720963387,-1.99493510604611
"physiology scie","chronobiology international",2017,126,33,17,0,0,0.231111720963387,-0.994935106046114
"physiology scie","chronobiology international",2018,162,57,28,0,0,0.482426149244293,0.00506489395388598
"physiology scie","chronobiology international",2019,150,33,31,0,0,0.405465108108164,1.00506489395389
"physiology scie","chronobiology international",2020,150,37,23,0,0,0.405465108108164,2.00506489395389
"physiology scie","chronobiology international",2021,138,40,30,0,0,0.322083499169113,3.00506489395389
"physiology scie","chronobiology international",2022,136,37,25,0,0,0.307484699747961,4.00506489395389
"physiology scie","chronobiology international",2023,118,18,28,0,0,0.165514438477573,5.00506489395389
"physiology scie","chronobiology international",2024,117,24,29,0,0,0.157003748809665,6.00506489395389
"physiology scie","chronobiology international",2025,161,30,44,0,0,0.476234178996372,7.00506489395389
"physiology scie","clinical & experimental pharmacology & physiology",2010,148,108,7,0,0,0.392042087776024,-7.99493510604611
"physiology scie","clinical & experimental pharmacology & physiology",2011,89,73,2,0,0,-0.116533816255952,-6.99493510604611
"physiology scie","clinical & experimental pharmacology & physiology",2012,79,64,5,0,0,-0.23572233352107,-5.99493510604611
"physiology scie","clinical & experimental pharmacology & physiology",2013,64,45,13,0,0,-0.446287102628419,-4.99493510604611
"physiology scie","clinical & experimental pharmacology & physiology",2014,109,79,9,0,0,0.0861776962410524,-3.99493510604611
"physiology scie","clinical & experimental pharmacology & physiology",2015,137,103,20,0,0,0.314810739840034,-2.99493510604611
"physiology scie","clinical & experimental pharmacology & physiology",2016,116,93,33,0,0,0.148420005118273,-1.99493510604611
"physiology scie","clinical & experimental pharmacology & physiology",2017,123,101,35,0,0,0.207014169384326,-0.994935106046114
"physiology scie","clinical & experimental pharmacology & physiology",2018,119,98,24,0,0,0.173953307123438,0.00506489395388598
"physiology scie","clinical & experimental pharmacology & physiology",2019,103,88,27,0,0,0.0295588022415444,1.00506489395389
"physiology scie","clinical & experimental pharmacology & physiology",2020,171,147,55,0,0,0.536493370514568,2.00506489395389
"physiology scie","clinical & experimental pharmacology & physiology",2021,141,103,43,0,0,0.343589704390077,3.00506489395389
"physiology scie","clinical & experimental pharmacology & physiology",2022,105,85,44,0,0,0.048790164169432,4.00506489395389
"physiology scie","clinical & experimental pharmacology & physiology",2023,81,62,34,0,0,-0.210721031315653,5.00506489395389
"physiology scie","clinical & experimental pharmacology & physiology",2024,71,44,37,0,0,-0.342490308946776,6.00506489395389
"physiology scie","clinical & experimental pharmacology & physiology",2025,72,44,31,0,0,-0.328504066972036,7.00506489395389
"physiology scie","clinical physiology & functional imaging",2010,64,13,11,0,0,-0.446287102628419,-7.99493510604611
"physiology scie","clinical physiology & functional imaging",2011,67,15,11,0,0,-0.400477566597125,-6.99493510604611
"physiology scie","clinical physiology & functional imaging",2012,66,13,2,0,0,-0.415515443961666,-5.99493510604611
"physiology scie","clinical physiology & functional imaging",2013,58,19,5,0,0,-0.544727175441672,-4.99493510604611
"physiology scie","clinical physiology & functional imaging",2014,53,17,5,0,0,-0.63487827243597,-3.99493510604611
"physiology scie","clinical physiology & functional imaging",2015,58,21,9,0,0,-0.544727175441672,-2.99493510604611
"physiology scie","clinical physiology & functional imaging",2016,61,16,11,0,0,-0.49429632181478,-1.99493510604611
"physiology scie","clinical physiology & functional imaging",2017,97,24,14,0,0,-0.0304592074847086,-0.994935106046114
"physiology scie","clinical physiology & functional imaging",2018,116,28,17,0,0,0.148420005118273,0.00506489395388598
"physiology scie","clinical physiology & functional imaging",2019,43,6,10,0,0,-0.843970070294529,1.00506489395389
"physiology scie","clinical physiology & functional imaging",2020,40,6,5,0,0,-0.916290731874155,2.00506489395389
"physiology scie","clinical physiology & functional imaging",2021,50,6,11,0,0,-0.693147180559945,3.00506489395389
"physiology scie","clinical physiology & functional imaging",2022,44,4,11,0,0,-0.82098055206983,4.00506489395389
"physiology scie","clinical physiology & functional imaging",2023,47,6,8,0,0,-0.755022584278033,5.00506489395389
"physiology scie","clinical physiology & functional imaging",2024,42,4,13,0,0,-0.867500567704723,6.00506489395389
"physiology scie","clinical physiology & functional imaging",2025,57,7,13,0,0,-0.562118918153541,7.00506489395389
"physiology scie","comparative biochemistry & physiology a molecular & integrative physiology",2010,167,111,10,0,0,0.512823626428664,-7.99493510604611
"physiology scie","comparative biochemistry & physiology a molecular & integrative physiology",2011,172,116,17,0,0,0.542324290825362,-6.99493510604611
"physiology scie","comparative biochemistry & physiology a molecular & integrative physiology",2012,159,104,22,0,0,0.46373401623214,-5.99493510604611
"physiology scie","comparative biochemistry & physiology a molecular & integrative physiology",2013,203,141,22,0,0,0.708035793053696,-4.99493510604611
"physiology scie","comparative biochemistry & physiology a molecular & integrative physiology",2014,119,88,18,0,0,0.173953307123438,-3.99493510604611
"physiology scie","comparative biochemistry & physiology a molecular & integrative physiology",2015,195,143,24,0,0,0.667829372575655,-2.99493510604611
"physiology scie","comparative biochemistry & physiology a molecular & integrative physiology",2016,132,93,12,0,0,0.27763173659828,-1.99493510604611
"physiology scie","comparative biochemistry & physiology a molecular & integrative physiology",2017,166,113,24,0,0,0.506817602368452,-0.994935106046114
"physiology scie","comparative biochemistry & physiology a molecular & integrative physiology",2018,92,74,19,0,0,-0.083381608939051,0.00506489395388598
"physiology scie","comparative biochemistry & physiology a molecular & integrative physiology",2019,167,120,31,0,0,0.512823626428664,1.00506489395389
"physiology scie","comparative biochemistry & physiology a molecular & integrative physiology",2020,127,71,46,0,0,0.2390169004705,2.00506489395389
"physiology scie","comparative biochemistry & physiology a molecular & integrative physiology",2021,130,72,48,0,0,0.262364264467491,3.00506489395389
"physiology scie","comparative biochemistry & physiology a molecular & integrative physiology",2022,132,78,40,0,0,0.27763173659828,4.00506489395389
"physiology scie","comparative biochemistry & physiology a molecular & integrative physiology",2023,94,50,30,0,0,-0.0618754037180875,5.00506489395389
"physiology scie","comparative biochemistry & physiology a molecular & integrative physiology",2024,126,65,49,0,0,0.231111720963387,6.00506489395389
"physiology scie","comparative biochemistry & physiology a molecular & integrative physiology",2025,137,60,81,0,0,0.314810739840034,7.00506489395389
"physiology scie","conservation physiology",2013,30,11,5,0,0,-1.20397280432594,-4.99493510604611
"physiology scie","conservation physiology",2014,61,18,17,0,0,-0.49429632181478,-3.99493510604611
"physiology scie","conservation physiology",2015,62,18,17,0,0,-0.478035800943,-2.99493510604611
"physiology scie","conservation physiology",2016,79,29,24,0,0,-0.23572233352107,-1.99493510604611
"physiology scie","conservation physiology",2017,59,23,21,0,0,-0.527632742082372,-0.994935106046114
"physiology scie","conservation physiology",2018,64,22,20,0,0,-0.446287102628419,0.00506489395388598
"physiology scie","conservation physiology",2019,96,31,43,0,0,-0.0408219945202552,1.00506489395389
"physiology scie","conservation physiology",2020,121,27,59,0,0,0.19062035960865,2.00506489395389
"physiology scie","conservation physiology",2021,107,14,45,0,0,0.0676586484738149,3.00506489395389
"physiology scie","conservation physiology",2022,71,14,26,0,0,-0.342490308946776,4.00506489395389
"physiology scie","conservation physiology",2023,107,16,54,0,0,0.0676586484738149,5.00506489395389
"physiology scie","conservation physiology",2024,90,12,44,0,0,-0.105360515657826,6.00506489395389
"physiology scie","conservation physiology",2025,83,9,48,0,0,-0.186329578191493,7.00506489395389
"physiology scie","european journal of applied physiology",2010,373,163,42,0,0,1.31640823365572,-7.99493510604611
"physiology scie","european journal of applied physiology",2011,290,136,23,0,0,1.06471073699243,-6.99493510604611
"physiology scie","european journal of applied physiology",2012,412,180,42,0,0,1.41585316336144,-5.99493510604611
"physiology scie","european journal of applied physiology",2013,279,137,26,0,0,1.02604159583327,-4.99493510604611
"physiology scie","european journal of applied physiology",2014,229,110,35,0,0,0.828551817566148,-3.99493510604611
"physiology scie","european journal of applied physiology",2015,241,112,40,0,0,0.879626747502564,-2.99493510604611
"physiology scie","european journal of applied physiology",2016,214,105,42,0,0,0.76080582903376,-1.99493510604611
"physiology scie","european journal of applied physiology",2017,221,92,43,0,0,0.792992515529661,-0.994935106046114
"physiology scie","european journal of applied physiology",2018,225,99,52,0,0,0.810930216216329,0.00506489395388598
"physiology scie","european journal of applied physiology",2019,220,88,58,0,0,0.78845736036427,1.00506489395389
"physiology scie","european journal of applied physiology",2020,217,83,75,0,0,0.774727167552368,2.00506489395389
"physiology scie","european journal of applied physiology",2021,236,75,84,0,0,0.858661619037519,3.00506489395389
"physiology scie","european journal of applied physiology",2022,167,42,77,0,0,0.512823626428664,4.00506489395389
"physiology scie","european journal of applied physiology",2023,185,34,100,0,0,0.615185639090233,5.00506489395389
"physiology scie","european journal of applied physiology",2024,257,63,124,0,0,0.943905898907128,6.00506489395389
"physiology scie","european journal of applied physiology",2025,400,86,219,0,0,1.38629436111989,7.00506489395389
"physiology scie","experimental physiology",2010,87,58,11,1,1,-0.139262067333508,-7.99493510604611
"physiology scie","experimental physiology",2011,101,75,11,1,2,0.00995033085316809,-6.99493510604611
"physiology scie","experimental physiology",2012,100,82,14,1,3,0,-5.99493510604611
"physiology scie","experimental physiology",2013,129,97,12,1,4,0.254642218373581,-4.99493510604611
"physiology scie","experimental physiology",2014,111,70,24,1,5,0.104360015324243,-3.99493510604611
"physiology scie","experimental physiology",2015,33,26,7,1,6,-1.10866262452161,-2.99493510604611
"physiology scie","experimental physiology",2016,1,1,0,1,7,-4.60517018598809,-1.99493510604611
"physiology scie","experimental physiology",2017,1,1,1,1,8,-4.60517018598809,-0.994935106046114
"physiology scie","experimental physiology",2020,1,0,1,1,9,-4.60517018598809,2.00506489395389
"physiology scie","experimental physiology",2021,1,1,0,1,10,-4.60517018598809,3.00506489395389
"physiology scie","experimental physiology",2022,77,9,60,1,11,-0.261364764134408,4.00506489395389
"physiology scie","experimental physiology",2023,100,9,81,1,12,0,5.00506489395389
"physiology scie","experimental physiology",2024,125,14,91,1,13,0.22314355131421,6.00506489395389
"physiology scie","experimental physiology",2025,253,35,175,1,14,0.928219302739429,7.00506489395389
"physiology scie","experimental physiology",2026,16,4,11,1,15,-1.83258146374831,8.00506489395389
"physiology scie","frontiers in physiology",2010,41,15,4,0,0,-0.891598119283784,-7.99493510604611
"physiology scie","frontiers in physiology",2011,105,32,14,0,0,0.048790164169432,-6.99493510604611
"physiology scie","frontiers in physiology",2012,441,113,59,0,0,1.48387468945875,-5.99493510604611
"physiology scie","frontiers in physiology",2013,252,89,37,0,0,0.924258901523332,-4.99493510604611
"physiology scie","frontiers in physiology",2014,236,115,54,0,0,0.858661619037519,-3.99493510604611
"physiology scie","frontiers in physiology",2015,216,127,45,0,0,0.770108221696074,-2.99493510604611
"physiology scie","frontiers in physiology",2016,346,203,78,0,0,1.24126858906963,-1.99493510604611
"physiology scie","frontiers in physiology",2017,842,476,237,0,0,2.13060982825424,-0.994935106046114
"physiology scie","frontiers in physiology",2018,1517,818,469,0,0,2.71931979336044,0.00506489395388598
"physiology scie","frontiers in physiology",2019,1259,651,431,0,0,2.53290284805626,1.00506489395389
"physiology scie","frontiers in physiology",2020,1292,634,476,0,0,2.55877649835446,2.00506489395389
"physiology scie","frontiers in physiology",2021,1838,801,753,0,0,2.91126311692754,3.00506489395389
"physiology scie","frontiers in physiology",2022,1924,715,817,0,0,2.95699144523756,4.00506489395389
"physiology scie","frontiers in physiology",2023,1220,408,536,0,0,2.50143595173921,5.00506489395389
"physiology scie","frontiers in physiology",2024,672,205,290,0,0,1.90508815453506,6.00506489395389
"physiology scie","frontiers in physiology",2025,6,1,2,0,0,-2.81341071676004,7.00506489395389
"physiology scie","general physiology",2010,80,48,24,1,1,-0.22314355131421,-7.99493510604611
"physiology scie","general physiology",2011,67,37,24,1,2,-0.400477566597125,-6.99493510604611
"physiology scie","general physiology",2012,71,33,23,1,3,-0.342490308946776,-5.99493510604611
"physiology scie","general physiology",2013,87,49,24,1,4,-0.139262067333508,-4.99493510604611
"physiology scie","general physiology",2014,77,47,37,1,5,-0.261364764134408,-3.99493510604611
"physiology scie","general physiology",2015,61,36,23,1,6,-0.49429632181478,-2.99493510604611
"physiology scie","general physiology",2016,56,38,24,1,7,-0.579818495252942,-1.99493510604611
"physiology scie","general physiology",2017,48,30,19,1,8,-0.7339691750802,-0.994935106046114
"physiology scie","general physiology",2018,89,48,28,1,9,-0.116533816255952,0.00506489395388598
"physiology scie","general physiology",2019,84,39,35,1,10,-0.174353387144778,1.00506489395389
"physiology scie","general physiology",2020,54,34,31,1,11,-0.616186139423817,2.00506489395389
"physiology scie","general physiology",2021,88,33,57,1,12,-0.127833371509885,3.00506489395389
"physiology scie","general physiology",2022,60,20,44,1,13,-0.510825623765991,4.00506489395389
"physiology scie","general physiology",2023,91,29,63,1,14,-0.0943106794712413,5.00506489395389
"physiology scie","general physiology",2024,50,11,35,1,15,-0.693147180559945,6.00506489395389
"physiology scie","general physiology",2025,49,14,33,1,16,-0.713349887877465,7.00506489395389
"physiology scie","general physiology",2026,11,4,10,1,17,-2.20727491318972,8.00506489395389
"physiology scie","international journal of behavioral nutrition & physical activity",2010,83,7,2,0,0,-0.186329578191493,-7.99493510604611
"physiology scie","international journal of behavioral nutrition & physical activity",2011,115,11,3,0,0,0.139761942375159,-6.99493510604611
"physiology scie","international journal of behavioral nutrition & physical activity",2012,124,8,1,0,0,0.215111379616945,-5.99493510604611
"physiology scie","international journal of behavioral nutrition & physical activity",2013,122,8,3,0,0,0.198850858745165,-4.99493510604611
"physiology scie","international journal of behavioral nutrition & physical activity",2014,137,5,3,0,0,0.314810739840034,-3.99493510604611
"physiology scie","international journal of behavioral nutrition & physical activity",2015,132,9,2,0,0,0.27763173659828,-2.99493510604611
"physiology scie","international journal of behavioral nutrition & physical activity",2016,102,9,4,0,0,0.0198026272961797,-1.99493510604611
"physiology scie","international journal of behavioral nutrition & physical activity",2017,137,12,6,0,0,0.314810739840034,-0.994935106046114
"physiology scie","international journal of behavioral nutrition & physical activity",2018,104,3,2,0,0,0.0392207131532813,0.00506489395388598
"physiology scie","international journal of behavioral nutrition & physical activity",2019,108,5,10,0,0,0.0769610411361284,1.00506489395389
"physiology scie","international journal of behavioral nutrition & physical activity",2020,111,8,9,0,0,0.104360015324243,2.00506489395389
"physiology scie","international journal of behavioral nutrition & physical activity",2021,126,16,7,0,0,0.231111720963387,3.00506489395389
"physiology scie","international journal of behavioral nutrition & physical activity",2022,114,7,7,0,0,0.131028262406404,4.00506489395389
"physiology scie","international journal of behavioral nutrition & physical activity",2023,113,10,8,0,0,0.122217632724249,5.00506489395389
"physiology scie","international journal of behavioral nutrition & physical activity",2024,106,10,16,0,0,0.0582689081239758,6.00506489395389
"physiology scie","international journal of behavioral nutrition & physical activity",2025,119,7,10,0,0,0.173953307123438,7.00506489395389
"physiology scie","international journal of psychophysiology",2010,107,37,10,0,0,0.0676586484738149,-7.99493510604611
"physiology scie","international journal of psychophysiology",2011,140,50,7,0,0,0.336472236621213,-6.99493510604611
"physiology scie","international journal of psychophysiology",2012,127,54,6,0,0,0.2390169004705,-5.99493510604611
"physiology scie","international journal of psychophysiology",2013,154,58,13,0,0,0.431782416425538,-4.99493510604611
"physiology scie","international journal of psychophysiology",2014,122,45,6,0,0,0.198850858745165,-3.99493510604611
"physiology scie","international journal of psychophysiology",2015,140,49,12,0,0,0.336472236621213,-2.99493510604611
"physiology scie","international journal of psychophysiology",2016,120,53,9,0,0,0.182321556793955,-1.99493510604611
